"Customer ID","Tenure (months)","Contract","Risk Level","Churn Probability","Recommendation"
"CUST00665","38","One year","Low","0.34562274577248375","Regular satisfaction survey"
"CUST00666","64","Month-to-month","Low","0.23542496421218678","Regular satisfaction survey"
"CUST00667","16","Two year","Low","0.0972037087655689","Regular satisfaction survey"
"CUST00668","29","One year","Low","0.22016310575346607","Regular satisfaction survey"
"CUST00669","52","One year","Low","0.23003388043145445","Regular satisfaction survey"
"CUST00670","12","One year","Low","0.3513764463690548","Regular satisfaction survey"
"CUST00671","20","One year","Low","0.3402503269477971","Regular satisfaction survey"
"CUST00672","18","Month-to-month","Medium","0.533114617037291","Targeted loyalty offer"
"CUST00673","52","One year","Low","0.11676879891104315","Regular satisfaction survey"
"CUST00674","18","One year","Medium","0.5220226654353423","Targeted loyalty offer"
"CUST00675","56","Month-to-month","Low","0.06842112722706896","Regular satisfaction survey"
"CUST00676","24","One year","Low","0.15746249101351678","Regular satisfaction survey"
"CUST00677","30","Two year","Low","0.1491050441101663","Regular satisfaction survey"
"CUST00678","54","Two year","Low","0.20771557751146014","Regular satisfaction survey"
"CUST00679","22","One year","Medium","0.5759857306352251","Targeted loyalty offer"
"CUST00680","31","Month-to-month","Low","0.16426570220155426","Regular satisfaction survey"
"CUST00681","61","Month-to-month","Low","0.08520583069793955","Regular satisfaction survey"
"CUST00682","9","Month-to-month","Medium","0.6732951698264226","Targeted loyalty offer"
"CUST00683","71","One year","Low","0.19503241720675135","Regular satisfaction survey"
"CUST00684","53","One year","Low","0.0725572291473448","Regular satisfaction survey"
"CUST00685","51","Two year","Low","0.025733461403981157","Regular satisfaction survey"
"CUST00686","19","Month-to-month","Medium","0.4836718727726315","Targeted loyalty offer"
"CUST00687","31","One year","Low","0.10163554578511377","Regular satisfaction survey"
"CUST00688","13","One year","Low","0.3750723533115615","Regular satisfaction survey"
"CUST00689","49","One year","Low","0.08911864811415582","Regular satisfaction survey"
"CUST00690","27","Month-to-month","Medium","0.6660953291719792","Targeted loyalty offer"
"CUST00691","52","Month-to-month","Low","0.16842880700418048","Regular satisfaction survey"
"CUST00692","23","Two year","Low","0.12072163013422317","Regular satisfaction survey"
"CUST00693","21","Month-to-month","Medium","0.6548898630239571","Targeted loyalty offer"
"CUST00694","29","One year","Low","0.13061628294328012","Regular satisfaction survey"
"CUST00695","62","Two year","Low","0.134410528621284","Regular satisfaction survey"
"CUST00696","3","Month-to-month","Medium","0.6056294490794083","Targeted loyalty offer"
"CUST00697","58","Month-to-month","Low","0.22359060589302981","Regular satisfaction survey"
"CUST00698","7","Month-to-month","Medium","0.6338330424562563","Targeted loyalty offer"
"CUST00699","11","Month-to-month","Medium","0.5457924677027475","Targeted loyalty offer"
"CUST00700","30","One year","Medium","0.5000245440448648","Targeted loyalty offer"
"CUST00701","33","Month-to-month","Low","0.23329301958526918","Regular satisfaction survey"
"CUST00702","48","One year","Medium","0.4777545803168853","Targeted loyalty offer"
"CUST00703","56","One year","Low","0.10068095457358475","Regular satisfaction survey"
"CUST00704","25","One year","Medium","0.4891183942084276","Targeted loyalty offer"
"CUST00705","17","Two year","Low","0.24228694890736352","Regular satisfaction survey"
"CUST00706","37","One year","Low","0.1193049115032226","Regular satisfaction survey"
"CUST00707","49","Month-to-month","Low","0.09378361767232997","Regular satisfaction survey"
"CUST00708","7","Two year","Low","0.10662902917693724","Regular satisfaction survey"
"CUST00709","40","Month-to-month","Medium","0.43701887391925476","Targeted loyalty offer"
"CUST00710","5","One year","Medium","0.5664965892159417","Targeted loyalty offer"
"CUST00711","68","Month-to-month","Low","0.034836531412068085","Regular satisfaction survey"
"CUST00712","43","Two year","Low","0.08952069336207534","Regular satisfaction survey"
"CUST00713","63","Two year","Low","0.10380405094874366","Regular satisfaction survey"
"CUST00714","28","Month-to-month","Medium","0.49763211145242947","Targeted loyalty offer"
"CUST00715","27","Month-to-month","Low","0.16758935124809138","Regular satisfaction survey"
"CUST00716","10","Month-to-month","Medium","0.4990143953292024","Targeted loyalty offer"
"CUST00717","64","Two year","Low","0.17143205576955078","Regular satisfaction survey"
"CUST00718","18","One year","Low","0.2423167287255913","Regular satisfaction survey"
"CUST00719","8","Month-to-month","Medium","0.6773054005170115","Targeted loyalty offer"
"CUST00720","26","One year","Medium","0.49044839167039067","Targeted loyalty offer"
"CUST00721","33","Two year","Low","0.1318517656605992","Regular satisfaction survey"
"CUST00722","43","Month-to-month","Low","0.2091273199034633","Regular satisfaction survey"
"CUST00723","67","Month-to-month","Low","0.3037342052066618","Regular satisfaction survey"
"CUST00724","14","Two year","Low","0.33269456538115955","Regular satisfaction survey"
"CUST00725","50","Month-to-month","Low","0.35587321346137335","Regular satisfaction survey"
"CUST00726","12","One year","Medium","0.5657992828894183","Targeted loyalty offer"
"CUST00727","48","Two year","Low","0.11371826781909557","Regular satisfaction survey"
"CUST00728","69","Two year","Low","0.049572950830100465","Regular satisfaction survey"
"CUST00729","55","Month-to-month","Low","0.11956187485398137","Regular satisfaction survey"
"CUST00730","50","Two year","Low","0.04822286942774757","Regular satisfaction survey"
"CUST00731","36","Month-to-month","Low","0.15168003850940795","Regular satisfaction survey"
"CUST00732","16","Month-to-month","High","0.7065340947662464","Offer 1-year contract with 15% discount"
"CUST00733","57","Two year","Low","0.23487724828015255","Regular satisfaction survey"
"CUST00734","28","Month-to-month","Medium","0.4990141946553057","Targeted loyalty offer"
"CUST00735","32","One year","Low","0.24226237806624168","Regular satisfaction survey"
"CUST00736","59","One year","Low","0.20687128386232315","Regular satisfaction survey"
"CUST00737","54","Month-to-month","Low","0.18899801461877816","Regular satisfaction survey"
"CUST00738","9","One year","Low","0.3251814627397723","Regular satisfaction survey"
"CUST00739","46","Month-to-month","Low","0.08436828403320007","Regular satisfaction survey"
"CUST00740","22","One year","Low","0.11465570267557297","Regular satisfaction survey"
"CUST00741","20","Two year","Low","0.1493736587365265","Regular satisfaction survey"
"CUST00742","12","Month-to-month","Medium","0.5776938926987222","Targeted loyalty offer"
"CUST00743","32","Month-to-month","Low","0.25634644518866884","Regular satisfaction survey"
"CUST00744","23","Month-to-month","Low","0.2623510414319524","Regular satisfaction survey"
"CUST00745","10","Month-to-month","High","0.705744993214083","Offer 1-year contract with 15% discount"
"CUST00746","16","Month-to-month","Medium","0.43197334982418245","Targeted loyalty offer"
"CUST00747","67","Month-to-month","Low","0.08505017077464667","Regular satisfaction survey"
"CUST00748","46","Two year","Low","0.01353967850892757","Regular satisfaction survey"
"CUST00749","24","Two year","Low","0.22905919831554825","Regular satisfaction survey"
"CUST00750","20","One year","Low","0.36708199309287276","Regular satisfaction survey"
"CUST00751","11","Month-to-month","Low","0.2541088087912163","Regular satisfaction survey"
"CUST00752","36","One year","Low","0.3691356458560469","Regular satisfaction survey"
"CUST00753","41","One year","Low","0.04610241466681283","Regular satisfaction survey"
"CUST00754","16","Two year","Low","0.3053228984781996","Regular satisfaction survey"
"CUST00755","47","One year","Low","0.051555760637843284","Regular satisfaction survey"
"CUST00756","27","Two year","Medium","0.4519154421703876","Targeted loyalty offer"
"CUST00757","40","One year","Low","0.20672098154228052","Regular satisfaction survey"
"CUST00758","46","Month-to-month","Low","0.19740277944487383","Regular satisfaction survey"
"CUST00759","17","One year","Medium","0.41999177065330295","Targeted loyalty offer"
"CUST00760","70","Two year","Low","0.05242894638867653","Regular satisfaction survey"
"CUST00761","12","Two year","Medium","0.4180611137937314","Targeted loyalty offer"
"CUST00762","12","Two year","Low","0.19929365160159837","Regular satisfaction survey"
"CUST00763","30","One year","Low","0.09686501474458539","Regular satisfaction survey"
"CUST00764","1","One year","Low","0.3787785365482565","Regular satisfaction survey"
"CUST00765","15","Two year","Low","0.05666416329492138","Regular satisfaction survey"
"CUST00766","8","Month-to-month","Low","0.25735208272360527","Regular satisfaction survey"
"CUST00767","37","Month-to-month","Medium","0.6221604988254824","Targeted loyalty offer"
"CUST00768","53","One year","Low","0.11014993146823868","Regular satisfaction survey"
"CUST00769","55","One year","Low","0.35139817613931096","Regular satisfaction survey"
"CUST00770","44","Two year","Low","0.1429425708049213","Regular satisfaction survey"
"CUST00771","33","One year","Low","0.11272840014154759","Regular satisfaction survey"
"CUST00772","8","One year","Low","0.11177842942991385","Regular satisfaction survey"
"CUST00773","7","Two year","Low","0.2617131659004448","Regular satisfaction survey"
"CUST00774","6","Two year","Low","0.21212168750152005","Regular satisfaction survey"
"CUST00775","35","One year","Medium","0.5888694639268393","Targeted loyalty offer"
"CUST00776","17","Month-to-month","Medium","0.48106117100020807","Targeted loyalty offer"
"CUST00777","2","One year","Medium","0.4979044921983945","Targeted loyalty offer"
"CUST00778","27","Month-to-month","Medium","0.4512287484250382","Targeted loyalty offer"
"CUST00779","69","Month-to-month","Medium","0.4141767391531274","Targeted loyalty offer"
"CUST00780","43","Month-to-month","Medium","0.45757669775751886","Targeted loyalty offer"
"CUST00781","20","Two year","Low","0.13361483378596892","Regular satisfaction survey"
"CUST00782","27","Two year","Medium","0.42000698569880274","Targeted loyalty offer"
"CUST00783","53","Two year","Low","0.20519902707184484","Regular satisfaction survey"
"CUST00784","53","One year","Low","0.04458711553378303","Regular satisfaction survey"
"CUST00785","64","Two year","Low","0.028471388563416116","Regular satisfaction survey"
"CUST00786","20","Two year","Low","0.06432326336232716","Regular satisfaction survey"
"CUST00787","12","One year","Low","0.22936254525226735","Regular satisfaction survey"
"CUST00788","56","One year","Low","0.10721444311318018","Regular satisfaction survey"
"CUST00789","48","Month-to-month","Low","0.3124088989389398","Regular satisfaction survey"
"CUST00790","53","One year","Low","0.34808295062515576","Regular satisfaction survey"
"CUST00791","9","One year","Medium","0.6292724539183788","Targeted loyalty offer"
"CUST00792","52","Two year","Low","0.01602870644349544","Regular satisfaction survey"
"CUST00793","43","Month-to-month","Low","0.223639111982399","Regular satisfaction survey"
"CUST00794","46","Month-to-month","Low","0.10300879128302096","Regular satisfaction survey"
"CUST00795","52","One year","Low","0.05398337488156072","Regular satisfaction survey"
"CUST00796","45","Two year","Low","0.04494140282936271","Regular satisfaction survey"
"CUST00797","12","Two year","Low","0.14390821209044005","Regular satisfaction survey"
"CUST00798","36","Two year","Low","0.19314380749833893","Regular satisfaction survey"
"CUST00799","23","Two year","Low","0.036912054484942204","Regular satisfaction survey"
"CUST00800","1","One year","Medium","0.6124532777320298","Targeted loyalty offer"
"CUST00801","13","Two year","Low","0.26457316598415276","Regular satisfaction survey"
"CUST00802","9","Month-to-month","High","0.8255313059443586","Offer 1-year contract with 15% discount"
"CUST00803","34","Month-to-month","Medium","0.4146076299654573","Targeted loyalty offer"
"CUST00804","24","One year","Low","0.39371402309757836","Regular satisfaction survey"
"CUST00805","2","Two year","Medium","0.48542338677573316","Targeted loyalty offer"
"CUST00806","16","Two year","Low","0.08931138271999484","Regular satisfaction survey"
"CUST00807","11","Two year","Low","0.3385055155965994","Regular satisfaction survey"
"CUST00808","53","Two year","Low","0.011319440407299318","Regular satisfaction survey"
"CUST00809","23","One year","Medium","0.4023883221168493","Targeted loyalty offer"
"CUST00810","28","Two year","Low","0.05887176716572748","Regular satisfaction survey"
"CUST00811","42","One year","Low","0.23910349721073704","Regular satisfaction survey"
"CUST00812","24","Two year","Low","0.0904486914455787","Regular satisfaction survey"
"CUST00813","59","Two year","Low","0.06680316749263256","Regular satisfaction survey"
"CUST00814","64","Month-to-month","Low","0.08600659073273073","Regular satisfaction survey"
"CUST00815","27","One year","Medium","0.5642863905272709","Targeted loyalty offer"
"CUST00816","15","Month-to-month","Medium","0.6897862416042604","Targeted loyalty offer"
"CUST00817","46","One year","Low","0.0528654377330352","Regular satisfaction survey"
"CUST00818","57","Two year","Low","0.15140612844975568","Regular satisfaction survey"
"CUST00819","26","Two year","Low","0.06204299467227434","Regular satisfaction survey"
"CUST00820","52","One year","Low","0.07068654987382589","Regular satisfaction survey"
"CUST00821","41","Month-to-month","Medium","0.5002749897426969","Targeted loyalty offer"
"CUST00822","58","One year","Low","0.04332448471739409","Regular satisfaction survey"
"CUST00823","46","One year","Low","0.3422034914937586","Regular satisfaction survey"
"CUST00824","33","Two year","Low","0.1973862814014268","Regular satisfaction survey"
"CUST00825","36","Month-to-month","Low","0.14603293537155979","Regular satisfaction survey"
"CUST00826","5","One year","Medium","0.523084276646469","Targeted loyalty offer"
"CUST00827","6","Month-to-month","Low","0.25795655286691355","Regular satisfaction survey"
"CUST00828","24","Month-to-month","Low","0.19714972694396796","Regular satisfaction survey"
"CUST00829","32","One year","Low","0.11883306986283479","Regular satisfaction survey"
"CUST00830","54","Month-to-month","Medium","0.6070443669905338","Targeted loyalty offer"
"CUST00831","57","Two year","Low","0.0741024220853606","Regular satisfaction survey"
"CUST00832","6","Two year","Low","0.07620849270201795","Regular satisfaction survey"
"CUST00833","56","Two year","Low","0.14787286490327223","Regular satisfaction survey"
"CUST00834","11","Two year","Low","0.07151627842040181","Regular satisfaction survey"
"CUST00835","15","Month-to-month","High","0.7781914100839729","Offer 1-year contract with 15% discount"
"CUST00836","42","Two year","Low","0.03727374202817306","Regular satisfaction survey"
"CUST00837","6","One year","Low","0.3433036587861759","Regular satisfaction survey"
"CUST00838","50","Two year","Low","0.08997226551236477","Regular satisfaction survey"
"CUST00839","31","One year","Low","0.06677941683277079","Regular satisfaction survey"
"CUST00840","7","One year","Medium","0.6683074353345292","Targeted loyalty offer"
"CUST00841","71","Two year","Low","0.012545476325768837","Regular satisfaction survey"
"CUST00842","44","Two year","Low","0.201962417407498","Regular satisfaction survey"
"CUST00843","58","Month-to-month","Low","0.06508298528745127","Regular satisfaction survey"
"CUST00844","3","One year","Medium","0.624809430685785","Targeted loyalty offer"
"CUST00845","66","Two year","Low","0.08885041751776605","Regular satisfaction survey"
"CUST00846","28","Month-to-month","Low","0.1539582946672766","Regular satisfaction survey"
"CUST00847","28","Two year","Low","0.09151034282040589","Regular satisfaction survey"
"CUST00848","27","Two year","Low","0.1170552881483814","Regular satisfaction survey"
"CUST00849","43","Two year","Low","0.0323989668677327","Regular satisfaction survey"
"CUST00850","3","One year","Low","0.2426723904539383","Regular satisfaction survey"
"CUST00851","8","Two year","Low","0.3515917647919121","Regular satisfaction survey"
"CUST00852","4","Month-to-month","High","0.8671768233321351","Offer 1-year contract with 15% discount"
"CUST00853","55","Two year","Low","0.1120791304370723","Regular satisfaction survey"
"CUST00854","49","Two year","Low","0.1846530920324823","Regular satisfaction survey"
"CUST00855","14","Month-to-month","High","0.7136668477832389","Offer 1-year contract with 15% discount"
"CUST00856","31","Month-to-month","Low","0.126003461012137","Regular satisfaction survey"
"CUST00857","27","One year","Low","0.28671636536911593","Regular satisfaction survey"
"CUST00858","21","One year","Low","0.22652747500269227","Regular satisfaction survey"
"CUST00859","16","One year","Medium","0.4160961101059347","Targeted loyalty offer"
"CUST00860","58","One year","Low","0.2120208057786935","Regular satisfaction survey"
"CUST00861","70","Month-to-month","Low","0.06076891404811268","Regular satisfaction survey"
"CUST00862","56","Two year","Low","0.03596532015774579","Regular satisfaction survey"
"CUST00863","25","Two year","Low","0.38757594460794653","Regular satisfaction survey"
"CUST00864","24","Two year","Low","0.037931423398625146","Regular satisfaction survey"
"CUST00865","9","One year","Medium","0.5244316470638579","Targeted loyalty offer"
"CUST00866","44","Month-to-month","Low","0.08759149561718169","Regular satisfaction survey"
"CUST00867","10","Month-to-month","Low","0.3434467539864385","Regular satisfaction survey"
"CUST00868","52","Month-to-month","Medium","0.6248779068592951","Targeted loyalty offer"
"CUST00869","71","Two year","Low","0.09531370192310022","Regular satisfaction survey"
"CUST00870","67","One year","Low","0.04469148022966302","Regular satisfaction survey"
"CUST00871","27","Month-to-month","Low","0.1746664137307555","Regular satisfaction survey"
"CUST00872","64","One year","Low","0.17898312659406299","Regular satisfaction survey"
"CUST00873","48","Month-to-month","Low","0.3822921509630358","Regular satisfaction survey"
"CUST00874","46","One year","Medium","0.5051162969330137","Targeted loyalty offer"
"CUST00875","51","Month-to-month","Low","0.19367049636182007","Regular satisfaction survey"
"CUST00876","53","One year","Low","0.2302177096567032","Regular satisfaction survey"
"CUST00877","59","Month-to-month","Low","0.1948134860573844","Regular satisfaction survey"
"CUST00878","56","Month-to-month","Medium","0.604758050685852","Targeted loyalty offer"
"CUST00879","46","One year","Low","0.04906812851553414","Regular satisfaction survey"
"CUST00880","30","One year","Low","0.3412917821173491","Regular satisfaction survey"
"CUST00881","45","Two year","Low","0.02509495716979138","Regular satisfaction survey"
"CUST00882","25","One year","Low","0.18785500049694032","Regular satisfaction survey"
"CUST00883","4","Month-to-month","High","0.7279092565837528","Offer 1-year contract with 15% discount"
"CUST00884","51","Month-to-month","Low","0.07115369988284855","Regular satisfaction survey"
"CUST00885","53","One year","Low","0.04461635379411328","Regular satisfaction survey"
"CUST00886","32","Two year","Low","0.0894397551854765","Regular satisfaction survey"
"CUST00887","49","One year","Low","0.1504381480887977","Regular satisfaction survey"
"CUST00888","37","Month-to-month","Low","0.37674068039365355","Regular satisfaction survey"
"CUST00889","26","Month-to-month","Medium","0.49743534041269005","Targeted loyalty offer"
"CUST00890","14","Two year","Low","0.06834872259961221","Regular satisfaction survey"
"CUST00891","60","One year","Low","0.16829962269077717","Regular satisfaction survey"
"CUST00892","20","Month-to-month","Low","0.1446944261528349","Regular satisfaction survey"
"CUST00893","45","Month-to-month","Low","0.1526113460318897","Regular satisfaction survey"
"CUST00894","68","Month-to-month","Low","0.05095885394660667","Regular satisfaction survey"
"CUST00895","5","One year","High","0.8473162319292021","Suggest automatic payment enrollment"
"CUST00896","37","One year","Low","0.08197160128171423","Regular satisfaction survey"
"CUST00897","61","Two year","Low","0.029715877624023793","Regular satisfaction survey"
"CUST00898","61","Month-to-month","Low","0.16646689321393074","Regular satisfaction survey"
"CUST00899","45","Month-to-month","Medium","0.4328033642634418","Targeted loyalty offer"
"CUST00900","12","Two year","Low","0.10577261479577238","Regular satisfaction survey"
"CUST00901","2","Month-to-month","Medium","0.6630588924081415","Targeted loyalty offer"
"CUST00902","5","Two year","Low","0.0722631595543381","Regular satisfaction survey"
"CUST00903","7","Two year","Low","0.048422073272195956","Regular satisfaction survey"
"CUST00904","43","Month-to-month","Low","0.24591036877786324","Regular satisfaction survey"
"CUST00905","32","One year","Low","0.09856174667269993","Regular satisfaction survey"
"CUST00906","49","One year","Low","0.024620306400229858","Regular satisfaction survey"
"CUST00907","10","One year","Medium","0.5530980779590968","Targeted loyalty offer"
"CUST00908","27","One year","Low","0.1124976266682169","Regular satisfaction survey"
"CUST00909","69","Month-to-month","Low","0.15436789838231213","Regular satisfaction survey"
"CUST00910","40","Two year","Low","0.1399234319810558","Regular satisfaction survey"
"CUST00911","15","Two year","Low","0.08294813130653081","Regular satisfaction survey"
"CUST00912","67","Month-to-month","Low","0.12062195470047918","Regular satisfaction survey"
"CUST00913","47","One year","Low","0.16945418941283577","Regular satisfaction survey"
"CUST00914","55","Two year","Low","0.0316225545990607","Regular satisfaction survey"
"CUST00915","63","Month-to-month","Low","0.05496765328648132","Regular satisfaction survey"
"CUST00916","58","Month-to-month","Low","0.21292199930278422","Regular satisfaction survey"
"CUST00917","61","One year","Low","0.04267265454965612","Regular satisfaction survey"
"CUST00918","10","Month-to-month","Medium","0.43307455083072","Targeted loyalty offer"
"CUST00919","17","Two year","Low","0.06581345611638528","Regular satisfaction survey"
"CUST00920","18","Two year","Low","0.04479213872964093","Regular satisfaction survey"
"CUST00921","54","Month-to-month","Medium","0.4743078450098821","Targeted loyalty offer"
"CUST00922","25","Two year","Low","0.04384445316245364","Regular satisfaction survey"
"CUST00923","5","Month-to-month","High","0.7201105857444681","Offer 1-year contract with 15% discount"
"CUST00924","3","Two year","Low","0.08544232699124393","Regular satisfaction survey"
"CUST00925","28","One year","Low","0.17032280264533478","Regular satisfaction survey"
"CUST00926","58","Two year","Low","0.028946763997142026","Regular satisfaction survey"
"CUST00927","16","One year","Low","0.233402299922315","Regular satisfaction survey"
"CUST00928","42","One year","Low","0.049622479235360506","Regular satisfaction survey"
"CUST00929","65","Month-to-month","Low","0.23766197937916772","Regular satisfaction survey"
"CUST00930","33","One year","Low","0.1197020200709251","Regular satisfaction survey"
"CUST00931","7","Two year","Medium","0.552836049697547","Targeted loyalty offer"
"CUST00932","12","Two year","Low","0.32810476417350287","Regular satisfaction survey"
"CUST00933","7","One year","Medium","0.5935883384456996","Targeted loyalty offer"
"CUST00934","64","Month-to-month","Low","0.1525650341864971","Regular satisfaction survey"
"CUST00935","42","One year","Low","0.2836442861133883","Regular satisfaction survey"
"CUST00936","38","Two year","Low","0.06031558367883763","Regular satisfaction survey"
"CUST00937","58","Two year","Low","0.020171544690086408","Regular satisfaction survey"
"CUST00938","43","One year","Low","0.1788116141287075","Regular satisfaction survey"
"CUST00939","8","One year","Low","0.10671101843956303","Regular satisfaction survey"
"CUST00940","36","One year","Low","0.07344808762531445","Regular satisfaction survey"
"CUST00941","35","Two year","Low","0.254755746883185","Regular satisfaction survey"
"CUST00942","27","Two year","Low","0.04288535072503538","Regular satisfaction survey"
"CUST00943","41","Two year","Low","0.04286680630483213","Regular satisfaction survey"
"CUST00944","42","Month-to-month","Low","0.08074187023971663","Regular satisfaction survey"
"CUST00945","41","Two year","Low","0.26002411493678085","Regular satisfaction survey"
"CUST00946","65","Two year","Low","0.02177334418191082","Regular satisfaction survey"
"CUST00947","54","Month-to-month","Low","0.26584007671454196","Regular satisfaction survey"
"CUST00948","71","Month-to-month","Low","0.2766458910386328","Regular satisfaction survey"
"CUST00949","47","Month-to-month","Medium","0.4840573494095555","Targeted loyalty offer"
"CUST00950","21","Month-to-month","Medium","0.47171832556492854","Targeted loyalty offer"
"CUST00951","26","Month-to-month","High","0.7514694389720163","Offer 1-year contract with 15% discount"
"CUST00952","66","Month-to-month","Low","0.1999046906557809","Regular satisfaction survey"
"CUST00953","12","One year","Medium","0.43131791165960026","Targeted loyalty offer"
"CUST00954","44","One year","Low","0.18770348073649198","Regular satisfaction survey"
"CUST00955","9","One year","Medium","0.6628383490182252","Targeted loyalty offer"
"CUST00956","8","One year","Medium","0.5362403253605539","Targeted loyalty offer"
"CUST00957","53","Two year","Low","0.042766402528296624","Regular satisfaction survey"
"CUST00958","26","Month-to-month","Medium","0.46149556707810296","Targeted loyalty offer"
"CUST00959","33","Two year","Low","0.12135802774680428","Regular satisfaction survey"
"CUST00960","0","Month-to-month","Medium","0.5316736746491081","Targeted loyalty offer"
"CUST00961","31","Month-to-month","Medium","0.4611921037319051","Targeted loyalty offer"
"CUST00962","70","Two year","Low","0.1270671294475459","Regular satisfaction survey"
"CUST00963","66","One year","Low","0.19273813363140715","Regular satisfaction survey"
"CUST00964","19","Two year","Low","0.14537571053677026","Regular satisfaction survey"
"CUST00965","34","Two year","Low","0.18581531548551777","Regular satisfaction survey"
"CUST00966","16","Month-to-month","Low","0.17868026975946924","Regular satisfaction survey"
"CUST00967","17","Month-to-month","Low","0.21798630773698607","Regular satisfaction survey"
"CUST00968","44","Month-to-month","Low","0.36325384197384664","Regular satisfaction survey"
"CUST00969","52","One year","Low","0.11558443901085734","Regular satisfaction survey"
"CUST00970","67","Two year","Low","0.08567443775598978","Regular satisfaction survey"
"CUST00971","64","Two year","Low","0.13500252149345907","Regular satisfaction survey"
"CUST00972","0","One year","Low","0.14086393172325032","Regular satisfaction survey"
"CUST00973","57","Two year","Low","0.10506527500794151","Regular satisfaction survey"
"CUST00974","25","Two year","Low","0.25185675876684493","Regular satisfaction survey"
"CUST00975","19","Month-to-month","Medium","0.5343057967633196","Targeted loyalty offer"
"CUST00976","9","One year","Low","0.3673006819191502","Regular satisfaction survey"
"CUST00977","58","Month-to-month","Medium","0.40501292794854143","Targeted loyalty offer"
"CUST00978","40","One year","Low","0.18397729680085687","Regular satisfaction survey"
"CUST00979","4","Month-to-month","High","0.7582143563277771","Offer 1-year contract with 15% discount"
"CUST00980","64","Two year","Low","0.0731055653795538","Regular satisfaction survey"
"CUST00981","16","One year","Low","0.21739345384561984","Regular satisfaction survey"
"CUST00982","21","One year","Low","0.2133247238314599","Regular satisfaction survey"
"CUST00983","40","Month-to-month","Medium","0.4215802815458178","Targeted loyalty offer"
"CUST00984","67","One year","Low","0.2105845715631141","Regular satisfaction survey"
"CUST00985","68","Two year","Low","0.020759325728695092","Regular satisfaction survey"
"CUST00986","10","Two year","Low","0.2599685586599142","Regular satisfaction survey"
"CUST00987","55","Two year","Low","0.14242812001628571","Regular satisfaction survey"
"CUST00988","50","Month-to-month","Low","0.34074189100465907","Regular satisfaction survey"
"CUST00989","20","One year","Low","0.2716880801587384","Regular satisfaction survey"
"CUST00990","25","Month-to-month","Low","0.12661191682903453","Regular satisfaction survey"
"CUST00991","18","Two year","Low","0.16667537602446506","Regular satisfaction survey"
"CUST00992","59","One year","Low","0.2533221703452787","Regular satisfaction survey"
"CUST00993","70","Two year","Low","0.019776450974757862","Regular satisfaction survey"
"CUST00994","46","One year","Low","0.29809690590554583","Regular satisfaction survey"
"CUST00995","70","One year","Low","0.15729290448616712","Regular satisfaction survey"
"CUST00996","25","Month-to-month","Low","0.14183785216066308","Regular satisfaction survey"
"CUST00997","39","One year","Low","0.2785365269757874","Regular satisfaction survey"
"CUST00998","4","Two year","Low","0.3090692920327404","Regular satisfaction survey"
"CUST00999","20","One year","Medium","0.48431152709172676","Targeted loyalty offer"